Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata,Descarte
,,Demita Vega,,IQFOIL Fem. ,21.0,aa,21,,277.0,208.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Miki Yamabe,,IQFOIL Fem. ,15.0,aa,19,,252.0,185.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Francisco Cruz Saubidet Birkner,,IQFOIL Masc.,3.0,aa,5,,100.0,63.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,David Drda,,IQFOIL Masc.,16.0,aa,14,,181.0,127.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Mateus Isaac,,IQFOIL Masc.,2.0,aa,3,,32.0,20.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Emile Roullet,,IQFOIL Masc.,12.0,aa,13,,177.0,125.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Alexis Mathis,,IQFOIL Masc.,14.0,aa,7,,153.0,97.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Bence Santa,,IQFOIL Masc.,22.0,aa,19,,223.0,164.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Mathieu LEROY,,IQFOIL Masc.,22.0,aa,20,,278.0,212.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Jake Lilley,,IQFOIL Masc.,22.0,aa,21,,286.0,220.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,William McMillan,,IQFOIL Masc.,1.0,aa,4,,83.0,30.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Fabien Pianazza,,IQFOIL Masc.,6.0,aa,1,,54.0,34.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Colin HERMITANT,,IQFOIL Masc.,5.0,aa,9,,133.0,85.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Marcos Quiroga,,IQFOIL Masc.,22.0,aa,16,,210.0,149.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Daiya Kuramochi,,IQFOIL Masc.,15.0,aa,17,,210.0,153.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Romain Ghio,,IQFOIL Masc.,10.0,aa,8,,100.0,66.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Kensei Ikeda,,IQFOIL Masc.,11.0,aa,6,,113.0,74.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Tomonori Anami,,IQFOIL Masc.,7.0,aa,12,,171.0,118.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Karel Lavicky,,IQFOIL Masc.,4.0,aa,10,,116.0,70.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Jules Chantrel,,IQFOIL Masc.,9.0,aa,11,,172.0,112.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Mate Bors,,IQFOIL Masc.,8.0,aa,18,,224.0,160.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Onur Cavit Biriz,,IQFOIL Masc.,22.0,aa,2,,71.7,33.7,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Julien Rodriguez,,IQFOIL Masc.,13.0,aa,15,,189.0,133.0,Semaine Olympique Francaise De Voile 2023,13(SL),0
,,Kensei Ikeda,,IQFOIL Masc.,4.0,aa,6,,113.0,74.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Onur Cavit Biriz,,IQFOIL Masc.,7.0,aa,2,,71.7,33.7,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,William McMillan,,IQFOIL Masc.,10.0,aa,4,,83.0,30.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Mateus Isaac,,IQFOIL Masc.,2.0,aa,3,,32.0,20.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Julien Rodriguez,,IQFOIL Masc.,22.0,aa,15,,189.0,133.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Daiya Kuramochi,,IQFOIL Masc.,13.0,aa,17,,210.0,153.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Emile Roullet,,IQFOIL Masc.,9.0,aa,13,,177.0,125.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Mate Bors,,IQFOIL Masc.,22.0,aa,18,,224.0,160.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Jules Chantrel,,IQFOIL Masc.,12.0,aa,11,,172.0,112.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Alexis Mathis,,IQFOIL Masc.,6.0,aa,7,,153.0,97.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Romain Ghio,,IQFOIL Masc.,1.0,aa,8,,100.0,66.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Marcos Quiroga,,IQFOIL Masc.,11.0,aa,16,,210.0,149.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Francisco Cruz Saubidet Birkner,,IQFOIL Masc.,3.0,aa,5,,100.0,63.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,David Drda,,IQFOIL Masc.,14.0,aa,14,,181.0,127.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Tomonori Anami,,IQFOIL Masc.,17.0,aa,12,,171.0,118.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Mathieu LEROY,,IQFOIL Masc.,22.0,aa,20,,278.0,212.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Jake Lilley,,IQFOIL Masc.,22.0,aa,21,,286.0,220.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Bence Santa,,IQFOIL Masc.,16.0,aa,19,,223.0,164.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Fabien Pianazza,,IQFOIL Masc.,8.0,aa,1,,54.0,34.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Karel Lavicky,,IQFOIL Masc.,5.0,aa,10,,116.0,70.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Colin HERMITANT,,IQFOIL Masc.,15.0,aa,9,,133.0,85.0,Semaine Olympique Francaise De Voile 2023,6(CR),0
,,Jake Lilley,,IQFOIL Masc.,22.0,aa,21,,286.0,220.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Jules Chantrel,,IQFOIL Masc.,8.0,aa,11,,172.0,112.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Mate Bors,,IQFOIL Masc.,19.0,aa,18,,224.0,160.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Tomonori Anami,,IQFOIL Masc.,14.0,aa,12,,171.0,118.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,William McMillan,,IQFOIL Masc.,22.0,aa,4,,83.0,30.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Onur Cavit Biriz,,IQFOIL Masc.,2.0,aa,2,,71.7,33.7,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Fabien Pianazza,,IQFOIL Masc.,3.0,aa,1,,54.0,34.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Romain Ghio,,IQFOIL Masc.,4.0,aa,8,,100.0,66.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Kensei Ikeda,,IQFOIL Masc.,9.0,aa,6,,113.0,74.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Marcos Quiroga,,IQFOIL Masc.,16.0,aa,16,,210.0,149.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Colin HERMITANT,,IQFOIL Masc.,12.0,aa,9,,133.0,85.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Alexis Mathis,,IQFOIL Masc.,6.0,aa,7,,153.0,97.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Mathieu LEROY,,IQFOIL Masc.,17.0,aa,20,,278.0,212.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Julien Rodriguez,,IQFOIL Masc.,13.0,aa,15,,189.0,133.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Karel Lavicky,,IQFOIL Masc.,5.0,aa,10,,116.0,70.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Daiya Kuramochi,,IQFOIL Masc.,18.0,aa,17,,210.0,153.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Francisco Cruz Saubidet Birkner,,IQFOIL Masc.,10.0,aa,5,,100.0,63.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,David Drda,,IQFOIL Masc.,7.0,aa,14,,181.0,127.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Bence Santa,,IQFOIL Masc.,11.0,aa,19,,223.0,164.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Emile Roullet,,IQFOIL Masc.,15.0,aa,13,,177.0,125.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Mateus Isaac,,IQFOIL Masc.,1.0,aa,3,,32.0,20.0,Semaine Olympique Francaise De Voile 2023,10(SL),0
,,Julien Rodriguez,,IQFOIL Masc.,13.0,aa,15,,189.0,133.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Colin HERMITANT,,IQFOIL Masc.,5.0,aa,9,,133.0,85.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,William McMillan,,IQFOIL Masc.,3.0,aa,4,,83.0,30.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Daiya Kuramochi,,IQFOIL Masc.,15.0,aa,17,,210.0,153.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Mathieu LEROY,,IQFOIL Masc.,17.0,aa,20,,278.0,212.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Karel Lavicky,,IQFOIL Masc.,8.0,aa,10,,116.0,70.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Tomonori Anami,,IQFOIL Masc.,12.0,aa,12,,171.0,118.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Marcos Quiroga,,IQFOIL Masc.,18.0,aa,16,,210.0,149.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,David Drda,,IQFOIL Masc.,7.0,aa,14,,181.0,127.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Romain Ghio,,IQFOIL Masc.,10.0,aa,8,,100.0,66.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Bence Santa,,IQFOIL Masc.,19.0,aa,19,,223.0,164.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Mateus Isaac,,IQFOIL Masc.,2.0,aa,3,,32.0,20.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Jake Lilley,,IQFOIL Masc.,22.0,aa,21,,286.0,220.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Onur Cavit Biriz,,IQFOIL Masc.,9.0,aa,2,,71.7,33.7,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Francisco Cruz Saubidet Birkner,,IQFOIL Masc.,11.0,aa,5,,100.0,63.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Jules Chantrel,,IQFOIL Masc.,22.0,aa,11,,172.0,112.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Kensei Ikeda,,IQFOIL Masc.,4.0,aa,6,,113.0,74.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Fabien Pianazza,,IQFOIL Masc.,1.0,aa,1,,54.0,34.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Alexis Mathis,,IQFOIL Masc.,6.0,aa,7,,153.0,97.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Mate Bors,,IQFOIL Masc.,14.0,aa,18,,224.0,160.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Emile Roullet,,IQFOIL Masc.,16.0,aa,13,,177.0,125.0,Semaine Olympique Francaise De Voile 2023,2(CR),0
,,Kensei Ikeda,,IQFOIL Masc.,4.0,aa,6,,113.0,74.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,David Drda,,IQFOIL Masc.,9.0,aa,14,,181.0,127.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Julien Rodriguez,,IQFOIL Masc.,10.0,aa,15,,189.0,133.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Mateus Isaac,,IQFOIL Masc.,2.0,aa,3,,32.0,20.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Mate Bors,,IQFOIL Masc.,20.0,aa,18,,224.0,160.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Colin HERMITANT,,IQFOIL Masc.,6.0,aa,9,,133.0,85.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Karel Lavicky,,IQFOIL Masc.,7.0,aa,10,,116.0,70.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Jules Chantrel,,IQFOIL Masc.,17.0,aa,11,,172.0,112.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Bence Santa,,IQFOIL Masc.,12.0,aa,19,,223.0,164.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Marcos Quiroga,,IQFOIL Masc.,15.0,aa,16,,210.0,149.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Tomonori Anami,,IQFOIL Masc.,13.0,aa,12,,171.0,118.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,William McMillan,,IQFOIL Masc.,1.0,aa,4,,83.0,30.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Mathieu LEROY,,IQFOIL Masc.,22.0,aa,20,,278.0,212.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Daiya Kuramochi,,IQFOIL Masc.,19.0,aa,17,,210.0,153.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Emile Roullet,,IQFOIL Masc.,11.0,aa,13,,177.0,125.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Onur Cavit Biriz,,IQFOIL Masc.,3.0,aa,2,,71.7,33.7,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Jake Lilley,,IQFOIL Masc.,18.0,aa,21,,286.0,220.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Alexis Mathis,,IQFOIL Masc.,16.0,aa,7,,153.0,97.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Fabien Pianazza,,IQFOIL Masc.,5.0,aa,1,,54.0,34.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Francisco Cruz Saubidet Birkner,,IQFOIL Masc.,8.0,aa,5,,100.0,63.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Romain Ghio,,IQFOIL Masc.,14.0,aa,8,,100.0,66.0,Semaine Olympique Francaise De Voile 2023,8(CR),0
,,Romain Ghio,,IQFOIL Masc.,8.0,aa,8,,100.0,66.0,Semaine Olympique Francaise De Voile 2023,MR(pos),0
,,Francisco Cruz Saubidet Birkner,,IQFOIL Masc.,5.0,aa,5,,100.0,63.0,Semaine Olympique Francaise De Voile 2023,MR(pos),0
,,Mateus Isaac,,IQFOIL Masc.,3.0,aa,3,,32.0,20.0,Semaine Olympique Francaise De Voile 2023,MR(pos),0
,,William McMillan,,IQFOIL Masc.,4.0,aa,4,,83.0,30.0,Semaine Olympique Francaise De Voile 2023,MR(pos),0
,,Fabien Pianazza,,IQFOIL Masc.,1.0,aa,1,,54.0,34.0,Semaine Olympique Francaise De Voile 2023,MR(pos),0
,,Onur Cavit Biriz,,IQFOIL Masc.,2.0,aa,2,,71.7,33.7,Semaine Olympique Francaise De Voile 2023,MR(pos),0
,,Alexis Mathis,,IQFOIL Masc.,7.0,aa,7,,153.0,97.0,Semaine Olympique Francaise De Voile 2023,MR(pos),0
,,Colin HERMITANT,,IQFOIL Masc.,9.0,aa,9,,133.0,85.0,Semaine Olympique Francaise De Voile 2023,MR(pos),0
,,Karel Lavicky,,IQFOIL Masc.,10.0,aa,10,,116.0,70.0,Semaine Olympique Francaise De Voile 2023,MR(pos),0
,,Kensei Ikeda,,IQFOIL Masc.,6.0,aa,6,,113.0,74.0,Semaine Olympique Francaise De Voile 2023,MR(pos),0
,,Marcos Quiroga,,IQFOIL Masc.,13.0,G,16,,210.0,149.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Mate Bors,,IQFOIL Masc.,20.0,G,18,,224.0,160.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Colin HERMITANT,,IQFOIL Masc.,10.0,G,9,,133.0,85.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Kensei Ikeda,,IQFOIL Masc.,5.0,G,6,,113.0,74.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,William McMillan,,IQFOIL Masc.,1.0,G,4,,83.0,30.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Julien Rodriguez,,IQFOIL Masc.,14.0,G,15,,189.0,133.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Bence Santa,,IQFOIL Masc.,16.0,G,19,,223.0,164.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Jake Lilley,,IQFOIL Masc.,18.0,G,21,,286.0,220.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Fabien Pianazza,,IQFOIL Masc.,3.0,G,1,,54.0,34.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Mateus Isaac,,IQFOIL Masc.,2.0,G,3,,32.0,20.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Romain Ghio,,IQFOIL Masc.,6.0,G,8,,100.0,66.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Tomonori Anami,,IQFOIL Masc.,9.0,G,12,,171.0,118.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Jules Chantrel,,IQFOIL Masc.,19.0,G,11,,172.0,112.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,David Drda,,IQFOIL Masc.,17.0,G,14,,181.0,127.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Emile Roullet,,IQFOIL Masc.,12.0,G,13,,177.0,125.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Daiya Kuramochi,,IQFOIL Masc.,15.0,G,17,,210.0,153.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Karel Lavicky,,IQFOIL Masc.,11.0,G,10,,116.0,70.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Alexis Mathis,,IQFOIL Masc.,4.0,G,7,,153.0,97.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Mathieu LEROY,,IQFOIL Masc.,22.0,G,20,,278.0,212.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Onur Cavit Biriz,,IQFOIL Masc.,4.7,G,2,,71.7,33.7,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Francisco Cruz Saubidet Birkner,,IQFOIL Masc.,8.0,G,5,,100.0,63.0,Semaine Olympique Francaise De Voile 2023,4(CR),0
,,Romain Ghio,,IQFOIL Masc.,9.0,aa,8,,100.0,66.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Mate Bors,,IQFOIL Masc.,7.0,aa,18,,224.0,160.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Alexis Mathis,,IQFOIL Masc.,11.0,aa,7,,153.0,97.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Jake Lilley,,IQFOIL Masc.,22.0,aa,21,,286.0,220.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Karel Lavicky,,IQFOIL Masc.,8.0,aa,10,,116.0,70.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,David Drda,,IQFOIL Masc.,15.0,aa,14,,181.0,127.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Mathieu LEROY,,IQFOIL Masc.,19.0,aa,20,,278.0,212.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Daiya Kuramochi,,IQFOIL Masc.,13.0,aa,17,,210.0,153.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Jules Chantrel,,IQFOIL Masc.,4.0,aa,11,,172.0,112.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,William McMillan,,IQFOIL Masc.,17.0,aa,4,,83.0,30.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Emile Roullet,,IQFOIL Masc.,12.0,aa,13,,177.0,125.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Colin HERMITANT,,IQFOIL Masc.,10.0,aa,9,,133.0,85.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Kensei Ikeda,,IQFOIL Masc.,14.0,aa,6,,113.0,74.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Mateus Isaac,,IQFOIL Masc.,3.0,aa,3,,32.0,20.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Julien Rodriguez,,IQFOIL Masc.,6.0,aa,15,,189.0,133.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Francisco Cruz Saubidet Birkner,,IQFOIL Masc.,5.0,aa,5,,100.0,63.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Onur Cavit Biriz,,IQFOIL Masc.,1.0,aa,2,,71.7,33.7,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Bence Santa,,IQFOIL Masc.,16.0,aa,19,,223.0,164.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Fabien Pianazza,,IQFOIL Masc.,2.0,aa,1,,54.0,34.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Marcos Quiroga,,IQFOIL Masc.,20.0,aa,16,,210.0,149.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Tomonori Anami,,IQFOIL Masc.,18.0,aa,12,,171.0,118.0,Semaine Olympique Francaise De Voile 2023,12(SL),0
,,Bence Santa,,IQFOIL Masc.,18.0,aa,19,,223.0,164.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Julien Rodriguez,,IQFOIL Masc.,15.0,aa,15,,189.0,133.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,David Drda,,IQFOIL Masc.,16.0,aa,14,,181.0,127.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Jules Chantrel,,IQFOIL Masc.,10.0,aa,11,,172.0,112.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Mateus Isaac,,IQFOIL Masc.,2.0,aa,3,,32.0,20.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,William McMillan,,IQFOIL Masc.,1.0,aa,4,,83.0,30.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Emile Roullet,,IQFOIL Masc.,12.0,aa,13,,177.0,125.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Jake Lilley,,IQFOIL Masc.,19.0,aa,21,,286.0,220.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Marcos Quiroga,,IQFOIL Masc.,17.0,aa,16,,210.0,149.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Alexis Mathis,,IQFOIL Masc.,8.0,aa,7,,153.0,97.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Francisco Cruz Saubidet Birkner,,IQFOIL Masc.,13.0,aa,5,,100.0,63.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Kensei Ikeda,,IQFOIL Masc.,5.0,aa,6,,113.0,74.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Romain Ghio,,IQFOIL Masc.,4.0,aa,8,,100.0,66.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Colin HERMITANT,,IQFOIL Masc.,9.0,aa,9,,133.0,85.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Daiya Kuramochi,,IQFOIL Masc.,20.0,aa,17,,210.0,153.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Onur Cavit Biriz,,IQFOIL Masc.,6.0,aa,2,,71.7,33.7,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Karel Lavicky,,IQFOIL Masc.,7.0,aa,10,,116.0,70.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Tomonori Anami,,IQFOIL Masc.,11.0,aa,12,,171.0,118.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Mate Bors,,IQFOIL Masc.,14.0,aa,18,,224.0,160.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Mathieu LEROY,,IQFOIL Masc.,21.0,aa,20,,278.0,212.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Fabien Pianazza,,IQFOIL Masc.,3.0,aa,1,,54.0,34.0,Semaine Olympique Francaise De Voile 2023,5(CR),0
,,Jake Lilley,,IQFOIL Masc.,20.0,aa,21,,286.0,220.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Mateus Isaac,,IQFOIL Masc.,1.0,aa,3,,32.0,20.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Francisco Cruz Saubidet Birkner,,IQFOIL Masc.,3.0,aa,5,,100.0,63.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Mathieu LEROY,,IQFOIL Masc.,18.0,aa,20,,278.0,212.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Daiya Kuramochi,,IQFOIL Masc.,12.0,aa,17,,210.0,153.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Kensei Ikeda,,IQFOIL Masc.,5.0,aa,6,,113.0,74.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Romain Ghio,,IQFOIL Masc.,8.0,aa,8,,100.0,66.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Tomonori Anami,,IQFOIL Masc.,7.0,aa,12,,171.0,118.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Colin HERMITANT,,IQFOIL Masc.,9.0,aa,9,,133.0,85.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Onur Cavit Biriz,,IQFOIL Masc.,2.0,aa,2,,71.7,33.7,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Bence Santa,,IQFOIL Masc.,17.0,aa,19,,223.0,164.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,David Drda,,IQFOIL Masc.,13.0,aa,14,,181.0,127.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Fabien Pianazza,,IQFOIL Masc.,6.0,aa,1,,54.0,34.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Alexis Mathis,,IQFOIL Masc.,15.0,aa,7,,153.0,97.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,William McMillan,,IQFOIL Masc.,14.0,aa,4,,83.0,30.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Mate Bors,,IQFOIL Masc.,22.0,aa,18,,224.0,160.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Marcos Quiroga,,IQFOIL Masc.,19.0,aa,16,,210.0,149.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Karel Lavicky,,IQFOIL Masc.,11.0,aa,10,,116.0,70.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Emile Roullet,,IQFOIL Masc.,4.0,aa,13,,177.0,125.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Jules Chantrel,,IQFOIL Masc.,10.0,aa,11,,172.0,112.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Julien Rodriguez,,IQFOIL Masc.,16.0,aa,15,,189.0,133.0,Semaine Olympique Francaise De Voile 2023,9(CR),0
,,Mathieu LEROY,,IQFOIL Masc.,22.0,aa,20,,278.0,212.0,Semaine Olympique Francaise De Voile 2023,14(SL),0
,,Onur Cavit Biriz,,IQFOIL Masc.,4.0,aa,2,,71.7,33.7,Semaine Olympique Francaise De Voile 2023,14(SL),0
